,epoch,client_0_loss,client_0_acc,client_1_loss,client_1_acc,client_2_loss,client_2_acc,client_3_loss,client_3_acc,client_4_loss,client_4_acc,client_5_loss,client_5_acc,client_6_loss,client_6_acc,client_7_loss,client_7_acc,client_8_loss,client_8_acc,client_9_loss,client_9_acc,meta_loss,meta_acc
17,17,1.4041177392005921,0.6831018518518518,1.409484624862671,0.709375,1.56076979637146,0.5625,1.3573381900787354,0.7230603448275862,1.3620963013834424,0.7019917052469137,1.3622305640360204,0.6878266550522648,1.3305090069770813,0.7112771739130435,1.3919854685664177,0.6672757056451613,1.3577131710269235,0.7066761363636364,1.3643245452970971,0.700366360454943,1.2233105897903442,0.8242857101133891
18,18,,,,,1.5288174152374268,0.5625,1.3179272413253784,0.7386853448275862,,,1.3231834551183188,0.7137412891986062,,,,,,,1.3253918795447963,0.7238243657042869,1.181728720664978,0.8439999938862665
19,19,1.3262006402015687,0.7081018518518518,1.3287710547447205,0.7895833333333333,,,1.2793468236923218,0.7543103448275862,1.2852587884774915,0.7475405092592593,1.2853787308785973,0.7350827526132404,1.2508169114589691,0.7503396739130435,,,1.2841369807720184,0.7521306818181818,,,1.1356966495513916,0.8685714222703661
20,20,1.2892258405685424,0.7368055555555555,1.290746808052063,0.7895833333333333,1.4737739562988281,0.6875,1.2433014512062073,0.7543103448275862,1.2488280053215999,0.7664207175925926,1.2489439365340442,0.7570049361207898,,,1.2792356088757515,0.7280115927419355,,,1.2513012019876628,0.7651629483814523,1.0914409160614014,0.8884285628795624
21,21,1.2537516474723815,0.7618055555555555,1.2548052072525024,0.80625,1.4497177600860596,0.625,1.2088202238082886,0.7855603448275862,,,,,,,1.244201399385929,0.7359501008064516,,,1.2163077413462173,0.7820319335083115,1.0581307411193848,0.895428563782147
22,22,,,,,,,1.175447940826416,0.818426724137931,1.1804365002446704,0.7963686342592593,,,,,,,,,1.1827219534316609,0.796330927384077,1.0270781517028809,0.9065714200905391
23,23,,,1.1874175071716309,0.80625,1.4093025922775269,0.625,1.143531620502472,0.818426724137931,,,1.148739550171829,0.8050413763066202,,,1.1784592643380165,0.7653099798387096,,,1.1504527109814442,0.808497375328084,0.9854881763458252,0.9221428495645523
24,24,,,,,,,,,,,,,,,1.147497221827507,0.7829511088709677,,,,,0.9603889584541321,0.924285706792559
25,25,,,1.1242263317108154,0.821875,1.3695244789123535,0.625,,,,,,,,,,,,,,,0.9161637425422668,0.9355714203630174
26,26,,,,,1.3437182903289795,0.625,,,,,1.0592498394047343,0.8397212543554008,,,,,,,,,0.8922072052955627,0.9362857071842466
27,27,,,1.0644068121910095,0.853125,,,,,,,1.031669293234988,0.8481054006968641,,,1.0609592013061047,0.8239037298387096,1.0374663133512845,0.84375,,,0.8571325540542603,0.9457142779656819
28,28,,,,,1.2972502708435059,0.6875,0.9999907910823822,0.8841594827586207,,,,,,,1.0340943969786167,0.8297631048387096,,,,,0.8232860565185547,0.9495714215721403
29,29,,,,,,,,,,,,,,,1.0085107423365116,0.8336693548387096,,,,,0.8019564151763916,0.9485714211634227
30,30,,,0.9805109798908234,0.853125,,,0.9481239318847656,0.9014008620689655,0.9542878819284616,0.863257137345679,0.9559810197934872,0.8702090592334495,0.9209970682859421,0.8376358695652174,0.9839171543717384,0.8376386088709677,0.9620912928472866,0.8636363636363636,,,0.7605732083320618,0.9612857085466385
31,31,0.9588259041309357,0.8596064814814814,,,,,0.92359659075737,0.9014008620689655,0.930839512773134,0.8680073302469137,0.9330368623500918,0.8759255226480837,0.8984033167362213,0.8532608695652174,0.960420373827219,0.8415448588709677,0.9388395358215679,0.8686079545454546,0.9326671607538158,0.8659503499562554,0.7404182553291321,0.9644285655021667
32,32,0.9346241414546966,0.8627314814814815,,,1.1989742517471313,0.75,0.9007704555988312,0.9014008620689655,0.9084522849707691,0.8722752700617284,0.9111694613607918,0.8812608885017422,0.876702755689621,0.8532608695652174,0.9379817135632038,0.8474042338709677,0.9167004051533613,0.8700284090909091,0.9103600537161606,0.8698600174978127,0.7259917259216309,0.9594285652467183
33,33,,,,,,,,,,,,,,,,,0.8956336717713963,0.8728693181818182,,,0.7002947330474854,0.9585714223555156
34,34,0.8896946668624878,0.8752314814814814,0.8868660032749176,0.8697916666666667,,,0.8590400815010071,0.9014008620689655,,,,,,,0.8961533531546593,0.8532636088709677,0.8752717863429677,0.8771306818181818,,,0.6715956330299377,0.9658571371861867
35,35,0.8686013877391815,0.8783564814814815,,,1.129995346069336,0.75,0.8389295339584351,0.9186422413793103,,,,,0.8172686696052551,0.8532608695652174,0.8764401040971279,0.8552167338709677,,,,,0.6560769081115723,0.9648571372883661
36,36,0.8484303057193756,0.8814814814814815,0.8448973298072815,0.8864583333333333,,,,,,,,,,,,,,,,,0.631563127040863,0.9712857090575354
37,37,0.8290801346302032,0.8877314814814815,0.8241921067237854,0.9020833333333333,1.0898431539535522,0.75,0.8020958006381989,0.9358836206896552,0.8095786136885484,0.886742862654321,0.8142759109415659,0.8911694250871081,0.7812571376562119,0.8688858695652174,0.839838620275259,0.8650453629032258,0.818788620558652,0.8835227272727273,0.8117227429688655,0.8873578302712161,0.6103652715682983,0.9712857098238808
38,38,,,0.805573970079422,0.9020833333333333,,,,,0.7921241572885601,0.8896363811728395,,,0.7644626647233963,0.8688858695652174,,,,,,,0.5902043581008911,0.9732857096195221
39,39,,,,,1.0548152923583984,0.75,,,,,0.7803674420205559,0.8953614982578397,,,0.8068727292120457,0.8728578629032258,0.7847665561871096,0.8877840909090909,,,0.5693078637123108,0.9744285666942596
40,40,,,0.7715470194816589,0.9020833333333333,,,,,0.7593530479956556,0.8943624614197531,,,,,,,,,,,0.5600078105926514,0.9754285671881266
41,41,,,,,1.019169807434082,0.75,,,0.7438890191691893,0.8969666280864197,,,,,,,0.752892632376064,0.8884943181818182,,,0.5296956896781921,0.9825714250973293
42,42,,,0.741174042224884,0.9020833333333333,,,,,,,,,0.7037529945373535,0.8845108695652174,,,,,,,0.5184788107872009,0.9774285674095153
43,43,0.7288311898708344,0.8939814814814815,0.726306140422821,0.9177083333333333,0.9856476783752441,0.75,0.7059896290302277,0.9515086206896552,0.7146206605765555,0.9012827932098766,0.7195895001655672,0.9001161440185831,0.6896350234746933,0.8845108695652174,0.7483810484409332,0.8884828629032258,0.7232306220314719,0.8963068181818182,0.7167833636491213,0.8994695975503062,0.502729594707489,0.9817142822061267
44,44,,,0.7127109467983246,0.9177083333333333,0.9700666069984436,0.75,0.6912634372711182,0.9515086206896552,0.7007195319014566,0.9034529320987654,0.7056834734067684,0.9020216318234611,0.6766160130500793,0.8845108695652174,0.7349086441099644,0.8923891129032258,0.7092432081699371,0.8984375,0.7028923101677566,0.9012740594925635,0.48410922288894653,0.9844285683121
45,45,0.6998862385749817,0.9033564814814815,0.6997964084148407,0.9177083333333333,0.955032467842102,0.75,0.677098423242569,0.9515086206896552,0.687314927784933,0.9053337191358025,0.6922818531350392,0.9045078397212544,0.6642365753650665,0.8845108695652174,0.7219627872109413,0.8963583669354839,0.6957877210595391,0.9005681818181818,0.6894799057892927,0.9029691601049868,0.475566565990448,0.98071428162711
46,46,0.6861044347286225,0.9033564814814815,,,0.940618097782135,0.8125,,,,,,,0.6522496491670609,0.8845108695652174,,,0.682779001918706,0.9019886363636364,,,0.4540873169898987,0.9861428540945053
47,47,0.672835648059845,0.9033564814814815,0.6750303208827972,0.9177083333333333,,,0.6504636406898499,0.9515086206896552,,,0.6668482168418605,0.9086999128919862,0.6403012275695801,0.8845108695652174,0.6973491199314594,0.8983114919354839,0.6701767851005901,0.9034090909090909,0.6639771660168966,0.9060312773403325,0.4461356997489929,0.9878571403878076
48,48,,,0.6628914177417755,0.9177083333333333,0.9111726880073547,0.8125,0.6378127932548523,0.9515086206896552,0.6496476144012477,0.9095293209876544,0.6548083918850597,0.9102243031358885,,,0.6856629550457001,0.9041708669354839,,,0.6518677512700372,0.9078357392825896,0.4332941472530365,0.988142854826791
49,49,0.6482303261756897,0.9070601851851852,0.650890052318573,0.9177083333333333,0.8966888189315796,0.8125,0.6257550120353699,0.9515086206896552,0.6379633235434691,0.9105420524691359,0.6432182650740553,0.913654181184669,0.6178207546472549,0.9001358695652174,0.6743603087961674,0.9041708669354839,0.646352385932749,0.9048295454545454,0.6401728542614484,0.9092574365704287,0.4204816222190857,0.9875714261191232
50,50,0.6366770654916764,0.9039351851851851,,,,,,,,,,,,,,,,,0.6288927583869673,0.910761154855643,0.40975669026374817,0.9895714261702129
51,51,,,,,,,,,,,,,,,,,0.6245515502311967,0.9076704545454546,,,0.3911876678466797,0.989285711986678
52,52,0.6151573985815049,0.9039351851851851,0.6171291768550873,0.9177083333333333,,,0.5934332609176636,0.9515086206896552,0.6053144806237133,0.9150993441358025,0.6111309492006535,0.9159407665505227,0.5874243080615997,0.9188179347826086,,,0.6142141724174673,0.9090909090909091,0.6076218770036339,0.913413167104112,0.3822972774505615,0.991857141000884
53,53,,,,,,,,,,,0.6011853207175325,0.9174651567944251,0.5780092477798462,0.9188179347826086,0.6328176371753216,0.9041708669354839,,,0.5975734528385539,0.914588801399825,0.3724994361400604,0.9927142844029835
54,54,,,0.5957707464694977,0.9010416666666667,0.837926983833313,0.8125,0.5743243098258972,0.9515086206896552,,,0.5916264642302583,0.9174651567944251,,,0.6233452782034874,0.9041708669354839,0.5949854857542298,0.9119318181818182,0.5879156825997176,0.9157917760279966,0.360774964094162,0.991714283994266
55,55,,,,,0.826407253742218,0.8125,,,,,,,,,,,,,,,0.3519546389579773,0.9934285701172693
56,56,,,,,0.8064863085746765,0.8125,0.5564217865467072,0.9515086206896552,0.5672047404503381,0.9195119598765432,0.5735335582640113,0.9189895470383276,,,,,,,,,0.34231287240982056,0.9947142845392227
57,57,,,0.5660179406404495,0.9177083333333333,0.795637845993042,0.8125,0.5479145348072052,0.9358836206896552,,,,,,,0.5973027795553207,0.9080771169354839,0.5704796043309298,0.9161931818181818,,,0.331096351146698,0.9942857130084719
58,58,,,0.5566159337759018,0.9177083333333333,0.7861161231994629,0.8125,0.5396933406591415,0.9358836206896552,,,,,,,0.5891689602285624,0.9061239919354839,0.5627454038370739,0.9161931818181818,0.5527841254534267,0.9201935695538058,0.32180774211883545,0.9954285704238074
59,59,0.5515885949134827,0.9195601851851851,0.547725573182106,0.9177083333333333,,,,,0.5420895883192619,0.9229841820987654,,,0.5273550674319267,0.9188179347826086,,,,,,,0.3193146884441376,0.995428570338658
60,60,0.5437138199806213,0.9258101851851851,0.539115697145462,0.9177083333333333,0.7715767621994019,0.8125,0.5246040225028992,0.9358836206896552,0.5342746312143626,0.9234182098765432,0.5408605133614889,0.9228005226480837,,,0.5735897608101368,0.9060609879032258,,,0.5369376589463452,0.9222714348206474,0.30785253643989563,0.9942857130084719
61,61,0.5361129850149154,0.9289351851851851,,,,,,,,,,,,,,,,,,,0.2953895926475525,0.9968571421929768
62,62,0.5285743236541748,0.9289351851851851,0.5236953049898148,0.9177083333333333,,,,,,,,,,,,,,,,,0.2871082127094269,0.9979999995231629
63,63,,,,,0.7510398626327515,0.8125,0.5034829676151276,0.953125,,,,,,,0.552570715546608,0.9080141129032258,,,,,0.28080981969833374,0.9961428563083922
64,64,0.5144970566034317,0.9320601851851851,0.5089773684740067,0.9177083333333333,,,0.49617792665958405,0.953125,,,,,,,0.5462235230952501,0.9080141129032258,,,0.5085071815228316,0.925825678040245,0.27283692359924316,0.9971428564616612
65,65,,,,,0.7341099977493286,0.8125,0.4893622249364853,0.953125,,,0.5060513052271634,0.929279181184669,,,,,0.5140560100024397,0.9169034090909091,0.5020274099871869,0.9263724846894138,0.26701658964157104,0.9969999992847443
66,66,0.5014417588710784,0.9351851851851851,,,0.7254544496536255,0.8125,0.4827120155096054,0.953125,,,0.499815277573539,0.9296602787456446,,,,,,,0.4957840244236059,0.9274114173228346,0.2619709074497223,0.9965714277539934
67,67,0.4951817035675049,0.9351851851851851,0.4902586340904236,0.9177083333333333,,,0.47625838220119476,0.953125,0.48724591359496117,0.929783950617284,0.49378102290921094,0.929279181184669,,,0.5285343118011951,0.9100302419354839,0.5019156404516913,0.9211647727272727,0.4897460680934075,0.9280129046369204,0.2555181086063385,0.9984285710539137
68,68,,,0.4845395088195801,0.9177083333333333,,,,,,,0.487984324737293,0.9300413763066202,,,,,0.49613433466716245,0.9211647727272727,,,0.24566566944122314,0.9988571425846645
69,69,0.4834290772676468,0.9388888888888889,0.47875574231147766,0.9177083333333333,,,,,,,0.48234353741494623,0.9296602787456446,0.46577490866184235,0.9188179347826086,,,,,0.4782643739528439,0.9290791776027997,0.24491336941719055,0.9987142854077475
70,70,0.47777168452739716,0.9388888888888889,0.47329314053058624,0.9177083333333333,0.6983849406242371,0.8125,0.45895425975322723,0.953125,0.4703003010816044,0.931737075617284,0.47686089066470544,0.9304224738675959,0.46021901071071625,0.9188179347826086,0.5124593861401081,0.9100302419354839,0.48509742455048993,0.9211647727272727,0.4727756616220282,0.9297080052493438,0.23765385150909424,0.9991428569384984
71,71,0.47233687341213226,0.9420138888888889,0.4679573327302933,0.9177083333333333,0.6917572617530823,0.8125,0.4533182382583618,0.953125,0.4649875888393985,0.9323157793209877,0.4715285853641789,0.9308035714285715,0.45489247888326645,0.9188179347826086,0.5073850154876709,0.9100302419354839,0.4798814688216556,0.9211647727272727,0.46746083212754025,0.9301727909011374,0.23257476091384888,0.9989999997615814
72,72,0.4670238047838211,0.9420138888888889,0.46262603998184204,0.9177083333333333,0.6854385733604431,0.8125,0.447820708155632,0.953125,,,0.46634444412661763,0.9311846689895471,0.4497465640306473,0.9188179347826086,0.5024308208376169,0.9100302419354839,0.474793560125611,0.9211647727272727,0.4622887227218191,0.9309109798775154,0.22432948648929596,0.9992857141154153
73,73,0.46182132363319395,0.9420138888888889,,,,,0.4423132836818695,0.953125,0.45482473572095233,0.9332561728395062,,,0.4447522759437561,0.9188179347826086,0.4975851960480213,0.9100302419354839,,,,,0.21919821202754974,0.9991428569384984
74,74,0.45678492486476896,0.9420138888888889,0.45250655710697174,0.934375,0.6736822724342346,0.8125,0.4367437958717346,0.953125,0.4499438682364093,0.933690200617284,0.4563951143404333,0.9323279616724739,0.4397657811641693,0.9188179347826086,,,0.4651337902654301,0.921875,0.4523689274139187,0.9318405511811023,0.21564233303070068,0.9991428569384984
75,75,,,,,,,,,,,0.4516263237086738,0.9327090592334495,,,0.48820907808840275,0.9139364919354839,,,0.44759632215516565,0.9323326771653543,0.21173346042633057,0.999857142823083
76,76,,,0.4429088979959488,0.934375,0.6632742285728455,0.8125,0.4265725910663605,0.953125,,,0.4470405346009789,0.9330901567944251,0.43046174198389053,0.9188179347826086,,,,,,,0.2062772959470749,0.9995714284692492
77,77,0.44274542927742006,0.9482638888888889,0.43806248903274536,0.934375,,,,,0.43617018491581633,0.9346305941358025,,,,,,,,,,,0.2038479894399643,0.9992857141154153
78,78,,,,,,,,,,,0.43831631323186365,0.9338523519163764,,,0.4750819280743599,0.9139364919354839,0.44783598997376184,0.9232954545454546,,,0.1947198212146759,0.9997142856461662
79,79,0.43426600396633147,0.9482638888888889,0.42924822866916656,0.934375,0.647552490234375,0.8125,0.4120038151741028,0.953125,0.4277243062301918,0.9353539737654322,0.4341797327123037,0.9346145470383276,0.4173152893781662,0.9296875,0.47100649401545525,0.9139364919354839,0.44390649416229944,0.9247159090909091,0.4300319047633327,0.9343832020997376,0.1942998170852661,0.9992857141154153
80,80,,,0.4250232130289078,0.934375,0.6419756412506104,0.8125,,,0.4236972380636467,0.9358603395061729,0.43016902738954965,0.9346145470383276,,,0.4671314023435116,0.9139364919354839,0.44003604420206766,0.9247159090909091,,,0.18971067667007446,0.9997142856461662
81,81,0.42643770575523376,0.9482638888888889,0.4209616333246231,0.934375,0.6358487010002136,0.8125,0.40330812335014343,0.953125,,,0.42624001314000387,0.9346145470383276,0.40926993638277054,0.9296875,0.4633444547653198,0.9139364919354839,,,,,0.18574853241443634,0.9995714284692492
82,82,0.4226609766483307,0.9482638888888889,0.4169760197401047,0.934375,0.6301155686378479,0.8125,0.3990693539381027,0.953125,0.4159233827419855,0.9367283950617284,0.42239190347310973,0.9349956445993032,0.4054108262062073,0.9296875,0.45957223512232304,0.9139364919354839,0.43235120651396836,0.9268465909090909,0.41817881762720677,0.9357228783902012,0.182071253657341,0.9997142856461662
83,83,,,0.41315996646881104,0.934375,,,0.39509226381778717,0.953125,0.4121611054503807,0.9373070987654322,0.4186402828228183,0.9349956445993032,,,,,0.42861687527461484,0.9261363636363636,0.4144031869170964,0.9360509623797025,0.17880991101264954,0.9994285712923322
84,84,0.41546156704425813,0.9545138888888889,0.409337654709816,0.934375,0.6209003329277039,0.8125,0.39124056696891785,0.953125,0.4085018530625988,0.9376687885802469,0.4150041178232286,0.9353767421602788,0.3980225473642349,0.9453125,0.4523616451770067,0.9139364919354839,0.42497980933297763,0.9254261363636364,0.41073564753549097,0.9362150043744532,0.1716633141040802,0.9997142856461662
85,85,,,,,,,,,0.40498293718943995,0.9382474922839507,0.4115117599324482,0.9349956445993032,,,,,0.4214945814826272,0.9261363636363636,0.4072136083847582,0.9366251093613298,0.17194733023643494,0.9997142856461662
86,86,,,,,,,,,0.4015602152104731,0.9386815200617284,0.40814001967267294,0.9349956445993032,,,0.4456933569163084,0.9139364919354839,,,0.40380023361191036,0.9371172353455818,0.16417966783046722,0.999857142823083
87,87,0.4055923968553543,0.9545138888888889,0.39888644218444824,0.934375,0.6082769632339478,0.8125,0.3809019476175308,0.9358836206896552,0.39821565302985684,0.9391878858024691,0.4048452297361886,0.9346145470383276,,,0.4424364883452654,0.9139364919354839,,,,,0.1665131002664566,0.9997142856461662
88,88,,,,,0.6028512120246887,0.8125,0.3774605542421341,0.9358836206896552,,,,,0.3842957690358162,0.9453125,,,,,,,0.16151010990142822,0.999857142823083
89,89,,,,,0.5957453846931458,0.8125,,,0.39168933540996576,0.9394048996913581,0.3983704851167958,0.9346145470383276,0.38071059435606003,0.9453125,0.4360873941332102,0.9139364919354839,,,0.3939327120859166,0.9381561679790026,0.15865249931812286,1.0
90,90,0.39618359208106996,0.951388888888889,0.38922789692878723,0.934375,,,,,0.3885485335011725,0.9400559413580247,,,,,0.4330051150172949,0.9139364919354839,0.40549844232472504,0.9261363636363636,,,0.15659911930561066,0.999857142823083
91,91,,,,,0.587817370891571,0.875,0.36795584857463837,0.9358836206896552,0.38549481201227065,0.9402006172839507,,,0.3743482083082199,0.953125,,,0.4025495045564391,0.9261363636363636,,,0.15111994743347168,0.999857142823083
92,92,,,0.38338805735111237,0.934375,,,,,,,,,,,,,0.39970967309041455,0.9268465909090909,0.38478207564729405,0.9393318022747157,0.14832749962806702,1.0
93,93,,,,,0.579789936542511,0.875,,,,,0.386471143946415,0.9376633275261325,0.36816490441560745,0.953125,,,0.39694580943747,0.9275568181818182,0.3818919349034836,0.9396325459317585,0.14529995620250702,1.0
94,94,0.38459492623806,0.9482638888888889,,,,,0.35926462709903717,0.9358836206896552,,,0.3836578657714332,0.9376633275261325,0.36505141854286194,0.953125,,,0.39422466165640135,0.9282670454545454,,,0.14399395883083344,1.0
95,95,,,,,0.5723910331726074,0.875,0.35643555223941803,0.9358836206896552,,,,,,,0.4190544690936804,0.9119833669354839,,,0.37631531731141626,0.9402887139107612,0.14163056015968323,1.0
96,96,0.3792878776788712,0.9482638888888889,0.37254007160663605,0.934375,,,,,,,0.37830848283157115,0.9380444250871081,0.35952456295490265,0.953125,,,,,,,0.13850389420986176,1.0
97,97,0.37675627768039704,0.9482638888888889,,,0.5645307302474976,0.875,0.351227268576622,0.9358836206896552,0.3688428387114847,0.9421537422839507,0.37576687862960306,0.9384255226480837,0.35663072764873505,0.953125,0.41417298279702663,0.9119833669354839,0.38639748604460195,0.9268465909090909,0.37108580989735435,0.9406167979002624,0.135318785905838,1.0
98,98,0.374366195499897,0.9482638888888889,,,0.5610277056694031,0.875,,,,,,,0.3540069907903671,0.953125,0.4118630103766918,0.9119833669354839,0.38389073380015115,0.9268465909090909,,,0.13411690294742584,0.9997142856461662
99,99,0.371990530192852,0.9482638888888889,0.3649214506149292,0.934375,0.5564740896224976,0.875,0.34660014510154724,0.9358836206896552,,,0.3708888472216885,0.9388066202090593,0.3513527065515518,0.953125,0.40956835448741913,0.9119833669354839,,,,,0.13213643431663513,1.0
