,epoch,client_0_loss,client_0_acc,client_1_loss,client_1_acc,client_2_loss,client_2_acc,client_3_loss,client_3_acc,client_4_loss,client_4_acc,client_5_loss,client_5_acc,client_6_loss,client_6_acc,client_7_loss,client_7_acc,client_8_loss,client_8_acc,client_9_loss,client_9_acc,meta_loss,meta_acc
10,10,1.9434914643737091,0.2828663793103448,,,,,1.796410450748369,0.29922794117647056,1.673853458207229,0.41185344827586207,1.8463921608384122,0.3440399484536083,2.050706938201306,0.19692836812144213,2.083650386960883,0.21875,,,1.718059213571651,0.508363201911589,1.5820146799087524,0.5254285779382502
11,11,1.8976311245183834,0.3234554597701149,1.3467250282947834,0.8135302197802198,1.8515395366982237,0.3012110583296509,,,,,,,,,,,1.9678437682715328,0.26472876082251084,1.6678311613298231,0.5243242234169654,1.522564172744751,0.587571435123682
12,12,1.8544255138813763,0.36548132183908044,1.3363326198452121,0.8125,1.8102693712874636,0.3404012925320371,1.7258831250901316,0.36549019607843136,,,1.7374698808512736,0.4205541237113402,1.9415449620851504,0.26025853889943074,2.0061510600541768,0.30213815789473686,1.926873815330592,0.2813176406926407,1.6229033534244826,0.5418346774193549,1.4600465297698975,0.6417142903379032
13,13,,,,,,,,,,,,,,,,,1.8895375435099457,0.29648606601731603,,,1.422215223312378,0.6841428597910063
14,14,,,1.3199594918188158,0.813598901098901,1.7353271719527572,0.41682777286787454,,,1.5194862859002476,0.5471982758620689,1.6437704249755622,0.49844286941580757,1.8455369043973535,0.3301312460468058,1.940777539579492,0.37286184210526313,1.8454461924054406,0.3144954004329004,,,1.363466739654541,0.732857143495764
15,15,,,1.3110798138838549,0.8115384615384614,,,,,1.4853758853057335,0.5773706896551725,,,1.8012871796788732,0.37098091924942017,,,1.812383255723751,0.3307291666666667,,,1.323815941810608,0.7638571415628705
16,16,,,,,1.6676516794178584,0.4859699513919576,,,1.4515253996026927,0.6058189655172413,1.55755238373255,0.5672465635738831,1.7593077662723515,0.4038714948344929,,,1.7791418108073147,0.34718276515151514,,,1.2707756757736206,0.8027142824019704
17,17,1.6745583469840302,0.5314295977011494,1.2950228698306032,0.8029532967032966,1.6353384215537816,0.515521431727795,1.5630714916715436,0.5376593137254903,1.4184272749670621,0.6353448275862069,1.5157753671567464,0.6004295532646048,1.718015070834191,0.437579063883618,1.8491310841158817,0.47039473684210525,1.7470044615593823,0.36564867424242425,1.4403304669164843,0.6435371863799283,1.2245361804962158,0.8274285670263427
18,18,,,,,1.605800352684439,0.5375676646045073,1.5324005227462918,0.5686887254901961,,,1.4764070240492673,0.6313788659793814,,,,,,,1.4077303787713409,0.6584901433691757,1.182829737663269,0.8454285654851369
19,19,1.6106841913585006,0.579382183908046,1.281987495474763,0.7865384615384615,,,1.5015097587716346,0.5990196078431372,1.3532027713183699,0.6827586206896552,1.4369297801833791,0.6600515463917527,1.6406569738014072,0.5021413135146532,,,1.6883390830321745,0.40283414502164505,,,1.1369844675064087,0.871571421963828
20,20,1.5795662615491055,0.6014727011494253,1.2745634147099085,0.7777815934065935,1.5505489690663063,0.5844495691559877,1.471232742655511,0.6281249999999999,1.3202555089161314,0.7068965517241379,1.4011821095476444,0.681153350515464,,,1.7607050425127933,0.5430921052631579,,,1.3452016108779496,0.6949484767025089,1.0927796363830566,0.890571420448167
21,21,1.5497099812003388,0.6230244252873564,1.267076021694875,0.768853021978022,1.5254433767436302,0.5981481992929739,1.4415304941289566,0.646813725490196,,,,,,,1.732053535862973,0.5600328947368421,,,1.3158915081331808,0.7066718936678614,1.059598445892334,0.8968571353810174
22,22,,,,,,,1.4124744674738716,0.6714093137254902,1.257237826544663,0.746551724137931,,,,,,,,,1.2877602378527324,0.7180966248506572,1.0286438465118408,0.9074285627262932
23,23,,,1.2516514992975927,0.756043956043956,1.479093117256687,0.6234050486080425,1.3808669553083532,0.6920220588235295,,,1.3020835948973586,0.7326997422680412,,,1.6817689506631148,0.5873355263157894,,,1.2589566887065928,0.7301187275985663,0.9869778752326965,0.9237142782551901
24,24,,,,,,,,,,,,,,,1.6586557507514954,0.6021381578947368,,,,,0.9620193839073181,0.9239999925238745
25,25,,,1.235453344963409,0.7462568681318681,1.4323980253036708,0.6471636102518781,,,,,,,,,,,,,,,0.9180215001106262,0.9348571345635823
26,26,,,,,1.4064439755596527,0.6576516239505081,,,,,1.216190662580667,0.7628221649484537,,,,,,,,,0.8939510583877563,0.9362857070990971
27,27,,,1.2117451026544466,0.7414491758241758,,,,,,,1.1864598384223033,0.7741194158075602,,,1.5978998253220007,0.6276315789473684,1.5002588087862188,0.543070211038961,,,0.8590587377548218,0.9457142780508314
28,28,,,,,1.3558530480894324,0.67906954264251,1.2512003154146905,0.7713235294117646,,,,,,,1.5831897497177123,0.6345394736842105,,,,,0.825347900390625,0.9497142788342067
29,29,,,,,,,,,,,,,,,1.5686038581948532,0.6394736842105263,,,,,0.8037835955619812,0.9481428498029709
30,30,,,1.1799693834650649,0.7423076923076922,,,1.2060057070909762,0.7903186274509804,1.0501672987280222,0.8269396551724137,1.1110613140248762,0.7986039518900344,1.3052213725700876,0.672523982711364,1.5462826926457254,0.6462171052631579,1.4449169599648677,0.5776515151515151,,,0.7626340389251709,0.9608571369307382
31,31,1.3161775579397705,0.7288074712643678,,,,,1.1851697342068541,0.7998161764705882,1.0284635679475191,0.8323275862068965,1.0867025741596812,0.8053694158075602,1.279486129486483,0.6815109108159393,1.53808801832952,0.6480263157894737,1.426822940960075,0.5858022186147186,1.0829653531633399,0.7870743727598567,0.7422245740890503,0.9642857084955488
32,32,1.297537010976638,0.7341954022988506,,,1.2654270211311236,0.716119365885992,1.165365693615932,0.8059436274509804,1.0072073648715842,0.8387931034482758,1.0623827164935082,0.8110073024054983,1.2548416993197273,0.6886596036263968,1.530873531103134,0.6476973684210526,1.4096764041618868,0.595508658008658,1.0637170800598719,0.7922827060931901,0.7277858853340149,0.9592857081549508
33,33,,,,,,,,,,,,,,,,,1.3938085748390718,0.6046232413419914,,,0.7019864916801453,0.9595714223384857
34,34,1.264954146640054,0.7437140804597702,1.1452284687822991,0.7412774725274724,,,1.1291871912339155,0.8169730392156862,,,,,,,1.5186518559330389,0.6480263157894737,1.3706848951000157,0.6170522186147186,,,0.6732357144355774,0.9658571369307382
35,35,1.2482974721097397,0.7469468390804598,,,1.2066872177058703,0.7364670790985418,1.111672448761323,0.8203431372549019,,,,,1.192928233956979,0.7101056820577694,1.509580660807459,0.6495065789473684,,,,,0.657748818397522,0.9655714230878013
36,36,1.231881393783394,0.7503591954022989,1.1285415501384946,0.7395604395604395,,,,,,,,,,,,,,,,,0.6334186792373657,0.9715714233262198
37,37,1.2142946449504501,0.7548491379310345,1.1162174638811049,0.7443681318681319,1.1676915981998182,0.750165709235528,1.0791385705564536,0.8273897058823529,0.9124809458337981,0.8618534482758621,0.9576695546046975,0.8298754295532647,1.158492969142066,0.7186841134303183,1.4915948961910448,0.6519736842105263,1.3367753593307552,0.6285511363636364,0.9836079949332822,0.8089157706093191,0.6123965382575989,0.9717142811843327
38,38,,,1.109217440689003,0.7452266483516483,,,,,0.8955082959142224,0.8648706896551724,,,1.1416798915738373,0.7235860742146321,,,,,,,0.5922990441322327,0.9735714239733559
39,39,,,,,1.1329849395033431,0.7630150795404331,,,,,0.9216465532165212,0.8355133161512027,,,1.473993578710054,0.6552631578947369,1.3167050677266987,0.637801001082251,,,0.5711380839347839,0.974714281133243
40,40,,,1.0946718624659948,0.7471153846153846,,,,,0.8641130003435858,0.8711206896551724,,,,,,,,,,,0.5619778633117676,0.9752857100112098
41,41,,,,,1.1002763060674274,0.7694363124171454,,,0.8482341795132078,0.8737068965517242,,,,,,,1.2962888106703758,0.6441930465367965,,,0.5317018628120422,0.9827142822742462
42,42,,,1.0774193350430374,0.7500343406593406,,,,,,,,,1.0830078440554,0.7352282310773771,,,,,,,0.5205925703048706,0.9774285674946649
43,43,1.140299997453032,0.7702945402298851,1.0672096092622358,0.7538118131868131,1.0702095358339074,0.7807873950508175,0.9884224785309211,0.8424877450980393,0.8209060652502652,0.8782327586206896,0.8637386182534326,0.8456615120274914,1.0684161992634045,0.7384962049335863,1.4410724097176602,0.659375,1.2748262290701722,0.652242288961039,0.9143031428578079,0.8208445340501792,0.50464928150177,0.9817142822061267
44,44,,,1.0611998183386666,0.7526098901098901,1.0556818083541033,0.7846401347768449,0.9744771654699363,0.8455514705882353,0.8080613830993916,0.8799568965517242,0.8507024424592244,0.8482388316151203,1.0545485498858433,0.7417707674467636,1.4320809100803575,0.6613486842105263,1.2650188173760066,0.6566220238095237,0.9046380651253526,0.8221886200716846,0.48600393533706665,0.984571425489017
45,45,1.1170803418104676,0.7744252873563219,1.0554164887129605,0.7524381868131867,1.0415251095817513,0.7865665046398587,0.9608422932671565,0.8466911764705882,0.7958056244356879,0.8814655172413793,0.8382731347354417,0.8487220790378007,1.0409701957422144,0.7452429896689858,1.4230079625782213,0.6634868421052632,1.2551966948491153,0.6605282738095237,0.8954093610086749,0.8240367383512546,0.47744882106781006,0.9804285675287246
46,46,1.105278679351697,0.7758620689655172,,,1.0274963329916131,0.7917034909412285,,,,,,,1.0274743893567253,0.7481024667931688,,,1.2456882566665157,0.6643161525974026,,,0.4560560882091522,0.9862857112714223
47,47,1.0929973063797787,0.7794540229885057,1.0449433703343947,0.7546703296703297,,,0.9368189228515998,0.8491421568627451,,,0.8137159479647568,0.8519437285223368,1.0137597914614709,0.751574689015391,1.4079729983681126,0.665625,1.2350073011987137,0.6682224025974026,0.878023043435107,0.8290770609318997,0.44799157977104187,0.9874285688570568
48,48,,,1.0391275682947139,0.7555288461538461,0.9997438490390778,0.8004860804242157,0.9258368634710125,0.8506740196078431,0.7634507228588235,0.884051724137931,0.8021225075131839,0.8543599656357389,,,1.3995139021622507,0.6671052631578948,,,0.8691475686206612,0.831261200716846,0.4353160262107849,0.9882857120037079
49,49,1.0706925166064296,0.7839439655172413,1.0333607819054154,0.7553571428571428,0.9858203224123341,0.8054090256296951,0.9145319642973881,0.8506740196078431,0.7529631614685058,0.8844827586206897,0.7905986275255066,0.8554875429553265,0.9888367068533804,0.7597446236559139,1.3913059843213935,0.6679276315789474,1.2183958152026841,0.6731939935064934,0.8606109949209357,0.8331093189964158,0.4224071502685547,0.9877142832960402
50,50,1.0594906563731445,0.787176724137931,,,,,,,,,,,,,,,,,0.8519576896903336,0.8342853942652331,0.41141048073768616,0.9897142834322793
51,51,,,,,,,,,,,,,,,,,1.2022037860570531,0.6771002435064934,,,0.3928017020225525,0.989285711986678
52,52,1.037435114041142,0.7913074712643678,1.0212799851055985,0.7536401098901099,,,0.8877788320475933,0.8528186274509804,0.7233819172300141,0.8870689655172413,0.7587403347811748,0.8611254295532647,0.9554229425448998,0.7691400484925153,,,1.1856928567091625,0.6840841450216449,0.8341738892498837,0.837776284348865,0.38384735584259033,0.991857141000884
53,53,,,,,,,,,,,0.7486516185028037,0.8622530068728522,0.9451196150842056,0.7715910288846721,1.3709599887069903,0.6682565789473685,,,0.8259013452196634,0.8386163381123058,0.37396183609962463,0.9927142844029835
54,54,,,1.014029479616291,0.7531249999999999,0.9293283301673524,0.8188867101193107,0.8705232605045917,0.8534313725490196,,,0.7380559456717107,0.8635416666666667,,,1.3631389686935826,0.6700657894736842,1.1700718547358657,0.6875169101731602,0.8168682359880016,0.8401284348864994,0.36247536540031433,0.9921428555250168
55,55,,,,,0.9183873758740622,0.8225254087494477,,,,,,,,,,,,,,,0.3534203767776489,0.9935714272941862
56,56,,,,,0.9026085509829325,0.8276692996022978,0.8547805635368123,0.8555759803921569,0.6888876719721433,0.8887931034482759,0.7188432917152483,0.8662800687285224,,,,,,,,,0.3436431884765625,0.9948571417161397
57,57,,,1.0030901864334778,0.7532967032967033,0.892703408247804,0.8295956694653116,0.8454099712418575,0.8564950980392156,,,,,,,1.3498335797535745,0.6702302631578947,1.1499596766450189,0.6930803571428571,,,0.3325112760066986,0.9945714273623057
58,58,,,0.9985494584172636,0.7543269230769231,0.884857031172269,0.8306658749447636,0.8377577557283289,0.8571078431372549,,,,,,,1.3427815948662005,0.6708881578947369,1.1416827058701804,0.6954646915584416,0.791492409283115,0.8431526284348865,0.32328054308891296,0.9954285704238074
59,59,0.9774697895707756,0.8038793103448276,0.994653229530041,0.7555288461538461,,,,,0.662903620456827,0.8915948275862069,,,0.8935815672469295,0.7818034471853257,,,,,,,0.3205307126045227,0.995142855984824
60,60,0.968613563255332,0.8058548850574713,0.9898289327438061,0.7589629120879121,0.8723403729804574,0.8304518338488732,0.8228145621570886,0.8577205882352941,0.654419469011241,0.8941810344827587,0.6893079838494665,0.8709514604810997,,,1.3312883408446061,0.672203947368421,,,0.7772732364234104,0.8444967144563919,0.30920758843421936,0.9938571414777211
61,61,0.9609051877739786,0.8063936781609196,,,,,,,,,,,,,,,,,,,0.2967080771923065,0.9967142850160599
62,62,0.949094383195899,0.8105244252873564,0.9834409175993322,0.7582760989010988,,,,,,,,,,,,,,,,,0.28849664330482483,0.9979999995231629
63,63,,,,,0.8531673583265853,0.8323712991604065,0.8037046906994838,0.8613970588235293,,,,,,,1.3163496193132902,0.6745065789473684,,,,,0.28209149837493896,0.9957142847776413
64,64,0.9348736275201557,0.8119612068965517,0.9754009767548069,0.7598214285714285,,,0.7964694686964446,0.8629289215686274,,,,,,,1.3082869150136647,0.6771381578947369,,,0.7538198021150404,0.8478569295101553,0.2739914059638977,0.9969999992847443
65,65,,,,,0.8376011917852375,0.8385784909412285,0.7905948325699451,0.863235294117647,,,0.6585437629333476,0.8759450171821306,,,,,1.0976134554454775,0.7088575487012987,0.7480933191955731,0.8481929510155316,0.2682873010635376,0.9968571421078273
66,66,0.9242580676900929,0.8141163793103449,,,0.8293171578074154,0.8415750662836943,0.7850388370308221,0.8638480392156862,,,0.6515956759145579,0.8773947594501719,,,,,,,0.7423129334885586,0.8491636798088412,0.26316410303115845,0.9962857134001596
67,67,0.9183055511836348,0.8146551724137931,0.967503547013461,0.7563873626373626,,,0.779528881404914,0.8635416666666667,0.6109310912674871,0.8987068965517241,0.6448075342731378,0.8783612542955327,,,1.2961592250748684,0.6786184210526316,1.0857425980044133,0.7116984577922079,0.7368693335722851,0.8503397550776584,0.2565409541130066,0.9984285710539137
68,68,,,0.9638800627582675,0.7558722527472527,,,,,,,0.6393515403123246,0.878844501718213,,,,,1.0797332457520745,0.7131189123376623,,,0.24680590629577637,0.9989999997615814
69,69,0.9079225073600637,0.8146551724137931,0.9590187934073773,0.757245879120879,,,,,,,0.634238642208355,0.8785223367697594,0.8263393017201642,0.7936498524140839,,,,,0.7273493529327454,0.8511798088410992,0.24606940150260925,0.9988571425846645
70,70,0.9016411962180302,0.8155531609195402,0.9548619982305464,0.7575892857142856,0.8032489523087463,0.8473610804242157,0.7664464051816978,0.8623161764705882,0.5956133065552547,0.9,0.6285432844432359,0.8793277491408935,0.8201062932513119,0.7942625975121231,1.2879241488481823,0.6797697368421053,1.068204726233627,0.716314935064935,0.721962966585672,0.8515158303464756,0.23874437808990479,0.9991428569384984
71,71,0.8956007686839706,0.8168103448275862,0.9521080530606784,0.7574175824175824,0.7977262733325566,0.8480032037118869,0.7613335269338944,0.863235294117647,0.5900579392910004,0.9008620689655172,0.6233997676790375,0.8798109965635739,0.8147057179921593,0.7954880877082016,1.2839679313333412,0.6800986842105263,1.0636444523027448,0.7170251623376623,0.7172234566301428,0.8515158303464756,0.23358699679374695,0.9991428569384984
72,72,0.8896093368530273,0.8182471264367817,0.9493231472078261,0.7574175824175824,0.7925941462386145,0.849073409191339,0.7563733505267723,0.8647671568627451,,,0.618374641869486,0.8810996563573883,0.8093048423723458,0.7971220746363061,1.2798175698832461,0.68125,1.0594923843940098,0.7184456168831169,0.7124453875967252,0.8513478195937874,0.2252921611070633,0.9991428569384984
73,73,0.8837818191654381,0.8191451149425287,,,,,0.7519606433662713,0.8647671568627451,0.5799403883259872,0.9012931034482758,,,0.803913982865078,0.7987560615644107,1.275918467107572,0.6825657894736842,,,,,0.2201283723115921,0.9991428569384984
74,74,0.8773098046752228,0.8213002873563219,0.9447471407743601,0.7575892857142856,0.7825944174642432,0.8501367101193107,0.7464607676454619,0.8666053921568627,0.5744730168375476,0.9019396551724138,0.6088103840953296,0.8810996563573883,0.7985390487060048,0.8014112903225806,,,1.0526208385373608,0.7185639880952381,0.703472692639597,0.8525238948626046,0.21655555069446564,0.9988571425846645
75,75,,,,,,,,,,,0.6037856056210921,0.8820661512027491,,,1.2691332217894102,0.6828947368421052,,,0.6990892411239685,0.8525238948626046,0.21246616542339325,0.9997142856461662
76,76,,,0.9408039116597438,0.7579326923076922,0.772251982803214,0.8514209566946531,0.7385949845991883,0.8669117647058823,,,0.5984776731311661,0.8831937285223368,0.78751675151532,0.8038622707147375,,,,,,,0.20708461105823517,0.9995714284692492
77,77,0.862495065077968,0.8241738505747126,0.937702144240285,0.7582760989010988,,,,,0.5619083938927486,0.9040948275862069,,,,,,,,,,,0.2046995609998703,0.9989999997615814
78,78,,,,,,,,,,,0.5906738890815026,0.883838058419244,,,1.2609589620640402,0.6853618421052632,1.0399677046772204,0.7215232683982684,,,0.19533264636993408,0.9997142856461662
79,79,0.8523641735657879,0.8263290229885057,0.9316013016543545,0.7603365384615385,0.7576278629776549,0.8539894498453381,0.7279052918448168,0.8669117647058823,0.5541934202457296,0.9045258620689656,0.5868422614852178,0.8852878006872853,0.7748361300019657,0.8050877609108159,1.2560362906832443,0.6858552631578947,1.0342389220992725,0.723535579004329,0.6841796489172084,0.8547080346475509,0.19499436020851135,0.9992857141154153
80,80,,,0.9291939090241442,0.7610233516483517,0.7525896728038788,0.8567788886433938,,,0.5504923528638379,0.9043103448275862,0.5829744349742673,0.8859321305841925,,,1.2536043816491178,0.6865131578947369,1.0306554705356106,0.724127435064935,,,0.19040100276470184,0.9997142856461662
81,81,0.8435641563144224,0.8275862068965517,0.9263986270506304,0.7627403846153846,0.7475726749390772,0.8587052585064074,0.720728335427303,0.8675245098039216,,,0.5795255261905414,0.8857710481099657,0.7676701031479181,0.8069259962049335,1.250535454561836,0.6868421052631579,,,,,0.18642905354499817,0.9995714284692492
82,82,0.8385381875024445,0.8295617816091954,0.9238033474801661,0.7632554945054945,0.7425032329477675,0.8595614228899691,0.7168841844095903,0.8681372549019608,0.5434292474697376,0.9053879310344828,0.5758051907586068,0.8864153780068729,0.7637313649155735,0.8083623234239932,1.2472459868380898,0.6881578947368421,1.0246732133356007,0.7255478896103896,0.6748130183707002,0.8547453703703703,0.18277715146541595,0.9997142856461662
83,83,,,0.9216448887363895,0.7629120879120879,,,0.7128498238675735,0.8688357843137255,0.5396048621884708,0.9060344827586206,0.5720429786087311,0.8867375429553265,,,,,1.021781375913909,0.7260213744588745,0.6711414802458978,0.8560521206690562,0.17940644919872284,0.9994285712923322
84,84,0.8301723604572231,0.8309985632183908,0.9189050371175284,0.7627403846153846,0.734558883186889,0.861059710561202,0.7087205183856627,0.8703676470588235,0.53548854445589,0.9064655172413794,0.5684163883789298,0.8868986254295533,0.756305993966807,0.8102005587181108,1.2429260024898932,0.6889802631578947,1.0184032987013008,0.7266132305194806,0.6674555349414066,0.8557160991636799,0.17226183414459229,0.9997142856461662
85,85,,,,,,,,,0.5318788960062224,0.9064655172413794,0.5649049414187363,0.8870597079037801,,,,,1.0155726808941725,0.7277969426406926,0.6641077141287506,0.8560521206690562,0.1724437028169632,0.9995714284692492
86,86,,,,,,,,,0.5279420564914572,0.906896551724138,0.5612322264110919,0.8877040378006873,,,1.2396292319423274,0.6896381578947368,,,0.6604707260285655,0.8562201314217444,0.16467326879501343,0.999857142823083
87,87,0.8194306912435882,0.8327945402298851,0.9140058005904104,0.762396978021978,0.7237809420856711,0.862129916040654,0.6978320613795636,0.8709803921568627,0.5244519003506365,0.906896551724138,0.5575968362006944,0.8886705326460481,,,1.2354709716219652,0.6902960526315789,,,,,0.16703802347183228,0.9997142856461662
88,88,,,,,0.719724443881479,0.8627720393283252,0.6942905351227405,0.8712867647058824,,,,,0.7420441442065768,0.8136793695973014,,,,,,,0.16203773021697998,0.9997142856461662
89,89,,,,,0.7145309280859281,0.8629860804242157,,,0.5180208356216036,0.9073275862068966,0.550609867136503,0.8901202749140894,0.7378058797783322,0.8144963630613536,1.2325120546315846,0.6904605263157895,,,0.6509970811105543,0.8579002389486261,0.159137561917305,1.0
90,90,0.8081153906967448,0.8358477011494253,0.9107672282300152,0.7618818681318681,,,,,0.5149902765093178,0.9073275862068966,,,,,1.2301635466123881,0.6907894736842105,1.0039510038314443,0.7301643668831169,,,0.1571059226989746,0.9997142856461662
91,91,,,,,0.708763793314973,0.8632001215201061,0.6852594111479965,0.8725122549019608,0.5119841622895208,0.9077586206896552,,,0.731123646489935,0.8167430950874974,,,1.0003548348040292,0.7315848214285714,,,0.15155065059661865,0.999857142823083
92,92,,,0.9076101495014443,0.7605082417582417,,,,,,,,,,,,,0.9966960906079321,0.7324134199134199,0.6427756693734917,0.8585722819593788,0.1487465649843216,1.0
93,93,,,,,0.7027881421046714,0.8640562859036677,,,,,0.5394723169582406,0.8922143470790378,0.724803527975394,0.8179685852835759,,,0.9920551160519774,0.7339522456709957,0.6397750504234786,0.8590763142174433,0.14572754502296448,1.0
94,94,0.7962418524013168,0.8367456896551724,,,,,0.6787945572652069,0.8740441176470588,,,0.5358610311427068,0.892858676975945,0.7207703103427014,0.8187855787476281,,,0.988503895925753,0.7353727002164502,,,0.14437781274318695,1.0
95,95,,,,,0.695916476315015,0.8651264913831198,0.6759867294161928,0.8755759803921569,,,,,,,1.226932083932977,0.6912828947368421,,,0.6337090531984965,0.8600843787335724,0.14204107224941254,1.0
96,96,0.7898968127609669,0.8380028735632183,0.90277122763487,0.7608516483516483,,,,,,,0.5300811708895201,0.8935030068728522,0.7149291718317792,0.8202153173097196,,,,,,,0.138915553689003,1.0
97,97,0.7861472950584587,0.8396192528735632,,,0.6891687426665057,0.8670528612461335,0.6713640891453799,0.8758823529411766,0.49692592353656373,0.9086206896551724,0.527507864322859,0.8935030068728522,0.7120426250439064,0.8200110689437066,1.2210524891552172,0.69375,0.9829679628213247,0.7370298971861472,0.6283283743166155,0.8609244324970132,0.13567233085632324,1.0
98,98,0.783062374626083,0.8399784482758621,,,0.6864241635146207,0.8672669023420239,,,,,,,0.7095356382965262,0.8204195656757327,1.218242658753144,0.6950657894736842,0.9808949947808728,0.7373850108225108,,,0.13443653285503387,0.9997142856461662
99,99,0.7796951979398727,0.8412356321839081,0.8980244990888533,0.7622252747252747,0.6835117521759582,0.8676949845338047,0.6664828295801201,0.8764950980392158,,,0.5226728340092394,0.8939862542955327,0.7072967022073036,0.821236559139785,1.2148888663241737,0.6958881578947368,,,,,0.13240714371204376,1.0
