,epoch,client_0_loss,client_0_acc,client_1_loss,client_1_acc,client_2_loss,client_2_acc,client_3_loss,client_3_acc,client_4_loss,client_4_acc,client_5_loss,client_5_acc,client_6_loss,client_6_acc,client_7_loss,client_7_acc,client_8_loss,client_8_acc,client_9_loss,client_9_acc,meta_loss,meta_acc
17,17,1.3516342112387734,0.7108477011494253,1.3647490082115963,0.7024066091954023,1.3549367477153909,0.6954022988505747,1.3652446687906639,0.7085129310344828,1.3703460556337204,0.6968390804597702,1.3721074448234734,0.6939655172413793,1.3604379995115872,0.6980962643678161,1.3549678860039547,0.6997126436781609,1.3652687949695805,0.6928879310344828,1.3673207335088444,0.703125,1.2228387594223022,0.8215714248589107
18,18,,,,,1.3156911066208763,0.7176724137931034,1.3260166720412243,0.7293462643678161,,,1.333259764073909,0.7203663793103449,,,,,,,1.3282400760157356,0.7293462643678161,1.1809521913528442,0.841428565979004
19,19,1.2752919320402474,0.7535919540229885,1.2884522635361244,0.7420977011494253,,,1.2879878419569168,0.7521551724137931,1.2932170444521411,0.7455100574712644,1.2956545051487012,0.7449712643678161,1.2834418950409725,0.7431752873563219,,,1.2896417742488029,0.7363505747126436,,,1.1351902484893799,0.8667142793961934
20,20,1.2392826525644325,0.7713721264367817,1.2522141638843494,0.7623922413793104,1.241159966622276,0.7618534482758621,1.251404069278432,0.7704741379310345,1.2568112180150788,0.7647270114942529,1.2595139091042267,0.7650862068965517,,,1.2407383891357773,0.7667025862068966,,,1.2543761853514046,0.7670617816091954,1.0909616947174072,0.887999991774559
21,21,1.2047075971789745,0.7853807471264368,1.217246989409129,0.7785560344827587,1.2059530841893162,0.7751436781609196,1.216285518188586,0.788433908045977,,,,,,,1.205460104449042,0.7862787356321839,,,1.2196377851497169,0.7835847701149425,1.0576999187469482,0.892999992285456
22,22,,,,,,,1.1825943380251698,0.8044181034482759,1.188083885729998,0.7979525862068966,,,,,,,,,1.1862922327956935,0.7948994252873564,1.02699613571167,0.9054285631009511
23,23,,,1.1512436486523727,0.8035201149425287,1.1397106465937077,0.8062140804597702,1.1502678860193012,0.8141163793103449,,,1.1593045993097897,0.8045977011494253,,,1.1392996002887856,0.8125,,,1.1540619066391868,0.8067528735632183,0.9853359460830688,0.921571421282632
24,24,,,,,,,,,,,,,,,1.1081251029310555,0.8220186781609196,,,,,0.9603295922279358,0.9235714212485722
25,25,,,1.0902087989894824,0.8227370689655172,1.0780947787323216,0.8306393678160919,,,,,,,,,,,,,,,0.9160316586494446,0.9344285632031305
26,26,,,,,1.0488537580802524,0.8406968390804598,,,,,1.0702766769233791,0.8308189655172413,,,,,,,,,0.892219603061676,0.9362857070139476
27,27,,,1.0337423199209674,0.8374640804597702,,,,,,,1.042663528658878,0.8372844827586207,,,1.0215803052502117,0.8487787356321839,1.039089543038401,0.8394396551724138,,,0.8571025729179382,0.9457142781359809
28,28,,,,,0.9940349055432726,0.8573994252873564,1.006351154083493,0.8547054597701149,,,,,,,0.9950190854483637,0.8548850574712644,,,,,0.8234673142433167,0.9494285644803728
29,29,,,,,,,,,,,,,,,0.9696109411360203,0.859375,,,,,0.8020234704017639,0.9479999926260539
30,30,,,0.9575100482880384,0.8543462643678161,,,0.9566645909999979,0.8626077586206896,0.9593699194233993,0.8679956896551724,0.9664275570847523,0.8557830459770115,0.9518276634572567,0.8631465517241379,0.9454656027514359,0.8638649425287356,0.9635478090280774,0.8579382183908046,,,0.7608970403671265,0.9605714224917548
31,31,0.9239265791986181,0.8674568965517241,,,,,0.9334929256603636,0.8669181034482759,0.9358643098124142,0.8719468390804598,0.9432654415053883,0.8617097701149425,0.9284388950501365,0.869073275862069,0.9224326720182923,0.8714080459770115,0.9406105831436727,0.8627873563218391,0.9357997127648058,0.8626077586206896,0.740699052810669,0.9641428511483329
32,32,0.9017951933816931,0.8724856321839081,,,0.8984026857491197,0.8771551724137931,0.9113723776121249,0.8705100574712644,0.913464737349543,0.876257183908046,0.9211380361825571,0.8674568965517241,0.9060215878075567,0.8728448275862069,0.9004370279010685,0.876257183908046,0.9187695699176569,0.8654813218390804,0.9134186766613489,0.866558908045977,0.7264019846916199,0.9585714222703661
33,33,,,,,,,,,,,,,,,,,0.8978906869888306,0.869073275862069,,,0.7006956338882446,0.9589999938862664
34,34,0.8604799594687319,0.8836206896551724,0.8707584307111543,0.8708692528735632,,,0.8700881168760103,0.8780531609195402,,,,,,,0.8593557363954084,0.8816451149425287,0.8779602235761182,0.8715876436781609,,,0.6719750165939331,0.9652857083933694
35,35,0.840981713314166,0.8866738505747126,,,0.8371191329654606,0.8877514367816092,0.8506880268968385,0.8816451149425287,,,,,0.844067401927093,0.8823635057471264,0.8399704660492382,0.8854166666666666,,,,,0.6565450429916382,0.9642857087509973
36,36,0.8222278534680948,0.8902658045977011,0.8323256774195309,0.8767959770114943,,,,,,,,,,,,,,,,,0.6320400238037109,0.971285708972386
37,37,0.804228566158777,0.8931393678160919,0.8142403754694708,0.8798491379310345,0.8000008285730734,0.8947557471264368,0.8139664034048716,0.8884698275862069,0.8145300783645147,0.8900862068965517,0.8231093599193398,0.8870330459770115,0.8064465409722822,0.8908045977011494,0.8033040529009939,0.8913433908045977,0.8224138788793279,0.8798491379310345,0.814180249112776,0.8839798850574713,0.6111078858375549,0.970999995470047
38,38,,,0.7968801705316565,0.8823635057471264,,,,,0.7969704225830648,0.8913433908045977,,,0.7887690029610163,0.8938577586206896,,,,,,,0.5909414887428284,0.9734285668815885
39,39,,,,,0.7657383293255993,0.900323275862069,,,,,0.7888088825790361,0.8936781609195402,,,0.7695231519896408,0.8961925287356322,0.788697215332382,0.8854166666666666,,,0.56989586353302,0.9749999954870769
40,40,,,0.764309028784434,0.8884698275862069,,,,,0.7640041380093016,0.8958333333333334,,,,,,,,,,,0.5605726838111877,0.975857138633728
41,41,,,,,0.7339777826577768,0.9044540229885057,,,0.748459934845738,0.8985272988505747,,,,,,,0.7573100520276476,0.8888290229885057,,,0.5303105115890503,0.9827142822742462
42,42,,,0.7341957157370688,0.8927801724137931,,,,,,,,,0.7244044138097215,0.9012212643678161,,,,,,,0.5190640091896057,0.9778571390254157
43,43,0.7102275117375385,0.9030172413793104,0.7199371570143206,0.8947557471264368,0.704526500112709,0.907507183908046,0.7194544196813956,0.9019396551724138,0.7190658878320935,0.9021192528735632,0.7276392253651016,0.9010416666666666,0.7096986438351116,0.9037356321839081,0.709732346151067,0.9026580459770115,0.7279866524468893,0.891882183908046,0.7184281664333124,0.8974497126436781,0.5033007860183716,0.9821428536517279
44,44,,,0.7061832995935419,0.8960129310344828,0.690525332230261,0.9089439655172413,0.7055928018586389,0.9044540229885057,0.7050895190787041,0.9030172413793104,0.7136937893670181,0.9026580459770115,0.6955574875933,0.9060704022988506,0.696090170535548,0.9048132183908046,0.7140213158623926,0.8940373563218391,0.7044547299544016,0.8994252873563219,0.4845316410064697,0.9847142827510834
45,45,0.6831238235550365,0.9071479885057471,0.6928979124145946,0.8985272988505747,0.677002580857825,0.9127155172413793,0.6921832282310245,0.9055316091954023,0.691539907935022,0.9046336206896551,0.7002431229613293,0.9033764367816092,0.6819455248528513,0.9093031609195402,0.6829112500979982,0.9073275862068966,0.7005237238160495,0.8967313218390804,0.6909720164605941,0.9017600574712644,0.47606468200683594,0.9811428532430104
46,46,0.6702063816717301,0.9103807471264368,,,0.6639571498180258,0.9141522988505747,,,,,,,0.6688088862032726,0.9109195402298851,,,0.6874963038269131,0.8981681034482759,,,0.4546043276786804,0.9864285684483391
47,47,0.6577361632010033,0.9116379310344828,0.6676336153485309,0.9008620689655172,,,0.666649386629291,0.9100215517241379,,,0.6746828326548653,0.9055316091954023,0.6561377283142901,0.9119971264367817,0.6578410714864731,0.9093031609195402,0.6749297085849718,0.8992456896551724,0.6653758111013763,0.904992816091954,0.4466527998447418,0.9878571403878076
48,48,,,0.6556120071260408,0.9026580459770115,0.6391109959489998,0.9157686781609196,0.654503802629723,0.9102011494252874,0.6535076281462593,0.907507183908046,0.6625263298722519,0.9080459770114943,,,0.6459314941332258,0.9112787356321839,,,0.6532033376995174,0.9064295977011494,0.4338779151439667,0.9882857120037079
49,49,0.6339901731959705,0.9139727011494253,0.6439687962504639,0.9046336206896551,0.6272519739537403,0.9186422413793104,0.6427496085906851,0.9109195402298851,0.6416209365787178,0.9089439655172413,0.6507696521350708,0.9091235632183908,0.6320204125053581,0.914691091954023,0.6343784520680877,0.912176724137931,0.6510457317719515,0.9024784482758621,0.6414010374025366,0.9084051724137931,0.4210391640663147,0.9882857120037079
50,50,0.622774146240333,0.914691091954023,,,,,,,,,,,,,,,,,0.6300748677431852,0.9091235632183908,0.4101160168647766,0.9899999977009637
51,51,,,,,,,,,,,,,,,,,0.6288962746146082,0.9060704022988506,,,0.39160412549972534,0.9895714263405119
52,52,0.6017237416971689,0.9164870689655172,0.6117514498617457,0.9076867816091954,,,0.6101812341775017,0.9155890804597702,0.6087735285019052,0.9143318965517241,0.6183407370043897,0.9110991379310345,0.5991783979637869,0.9191810344827587,,,0.6185741715732662,0.9066091954022989,0.6087940033824965,0.9114583333333334,0.3827596604824066,0.9922857125316348
53,53,,,,,,,,,,,0.6082921173723265,0.9128951149425287,0.5889664449911008,0.9204382183908046,0.5924832526294664,0.9177442528735632,,,0.5987519909595621,0.9125359195402298,0.3728971779346466,0.9929999987568174
54,54,,,0.5920906633823767,0.9100215517241379,0.5745567667415772,0.9238505747126436,0.5903053293968069,0.9170258620689655,,,0.5985323255774618,0.9148706896551724,,,0.5828889700873144,0.9191810344827587,0.598829842333136,0.9078663793103449,0.5890382504326174,0.9141522988505747,0.3612002730369568,0.9921428555250168
55,55,,,,,0.5651950161347444,0.9251077586206896,,,,,,,,,,,,,,,0.35232555866241455,0.9935714272941862
56,56,,,,,0.5561334213306164,0.9267241379310345,0.5718782364294447,0.9184626436781609,0.5702324574706198,0.9204382183908046,0.5801595332978786,0.9170258620689655,,,,,,,,,0.34262141585350037,0.9951428560699735
57,57,,,0.5653629479394562,0.9143318965517241,0.5474690923403049,0.9274425287356322,0.5631895137244257,0.9190014367816092,,,,,,,0.5562734931022272,0.9207974137931034,0.5718528948638631,0.9093031609195402,,,0.3313981890678406,0.9948571417161397
58,58,,,0.5571553397110138,0.9155890804597702,0.5391549555392101,0.9285201149425287,0.5548632621080026,0.9200790229885057,,,,,,,0.5480619797418858,0.9224137931034483,0.56354137004792,0.9103807471264368,0.5539311595346735,0.9195402298850575,0.322199285030365,0.9954285704238074
59,59,0.5392820466866438,0.9227729885057471,0.5491784189281792,0.915948275862069,,,,,0.5450852285513933,0.9215158045977011,,,0.5351594021950645,0.9254669540229885,,,,,,,0.3196508288383484,0.995285713161741
60,60,0.5315850139006801,0.9233117816091954,0.541521410147349,0.9172054597701149,0.5233286346854835,0.9319324712643678,0.5390218352449352,0.9209770114942529,0.537315723539769,0.9216954022988506,0.5471386011989637,0.9200790229885057,,,0.5324251221856852,0.9242097701149425,,,0.5381828637301237,0.9211566091954023,0.30823495984077454,0.9937142843008041
61,61,0.524133582909902,0.9240301724137931,,,,,,,,,,,,,,,,,,,0.2957630455493927,0.9968571421929768
62,62,0.5169953859743031,0.9245689655172413,0.5269983958923954,0.9191810344827587,,,,,,,,,,,,,,,,,0.2875310480594635,0.9979999995231629
63,63,,,,,0.5017259432666603,0.9342672413793104,0.5174025005992802,0.9240301724137931,,,,,,,0.5110443917841747,0.9279813218390804,,,,,0.2811308205127716,0.9961428563083922
64,64,0.5034389427338524,0.9263649425287356,0.5134682633068369,0.9215158045977011,,,0.510641178522987,0.9245689655172413,,,,,,,0.5043605615695318,0.9288793103448276,,,0.5098687370960739,0.9245689655172413,0.2731017768383026,0.9974285708154951
65,65,,,,,0.48858630400279474,0.9355244252873564,0.5041238614197435,0.9254669540229885,,,0.5115327290419874,0.9229525862068966,,,,,0.5126859693006537,0.9173850574712644,0.503376669753557,0.9258261494252874,0.26738440990448,0.9967142849309104
66,66,0.49075590519384404,0.9274425287356322,,,0.48234762251377106,0.9360632183908046,0.49779666532045125,0.9263649425287356,,,0.5050972436351338,0.9236709770114943,,,,,,,0.4970755109499241,0.9267241379310345,0.262388676404953,0.9964285705770765
67,67,0.4847098135057537,0.9279813218390804,0.49476903437197894,0.9233117816091954,,,0.4916918971415224,0.9274425287356322,0.4901093427819767,0.9267241379310345,0.4988716844169573,0.9243893678160919,,,0.48558231725774964,0.9295977011494253,0.5002322808421892,0.9197198275862069,0.4909602268331352,0.9269037356321839,0.25573015213012695,0.9982857138769967
68,68,,,0.48900426393267754,0.9242097701149425,,,,,,,0.4929146259680562,0.9256465517241379,,,,,0.49436730985668886,0.9204382183908046,,,0.2459210902452469,0.9988571425846645
69,69,0.47334903564261294,0.9294181034482759,0.483459768795419,0.9247485632183908,,,,,,,0.4871800925539828,0.9267241379310345,0.46834729457723684,0.9360632183908046,,,,,0.4794871101434203,0.9274425287356322,0.24522089958190918,0.9988571425846645
70,70,0.4678825107456624,0.9304956896551724,0.4780250220805749,0.9252873563218391,0.4594184036912589,0.9371408045977011,0.47482235232988995,0.9299568965517241,0.47327830582514574,0.9294181034482759,0.4815735135270261,0.9272629310344828,0.4628480895497333,0.9364224137931034,0.4686859942030633,0.9310344827586207,0.4831831203452472,0.9224137931034483,0.4739680819470307,0.9283405172413793,0.23795369267463684,0.9991428569384984
71,71,0.46260980028530646,0.9322916666666666,0.472779528334223,0.9260057471264368,0.45410534277044495,0.9376795977011494,0.4695505302870411,0.9310344827586207,0.46798648316969815,0.9299568965517241,0.4761524623495409,0.927801724137931,0.45754733664551,0.9369612068965517,0.4633583217516713,0.9313936781609196,0.4778429562675542,0.9242097701149425,0.46861786027064267,0.9285201149425287,0.23280277848243713,0.9991428569384984
72,72,0.4574782245460598,0.9322916666666666,0.46767407587204857,0.9263649425287356,0.44892958748614653,0.9380387931034483,0.46442840942021074,0.9312140804597702,,,0.4708784393880559,0.9279813218390804,0.4524128578346351,0.9376795977011494,0.45817631397439146,0.931573275862069,0.47264411857073335,0.9249281609195402,0.46342236711376017,0.929058908045977,0.2246064692735672,0.9991428569384984
73,73,0.4525049825509389,0.9331896551724138,,,,,0.4594614144371844,0.9313936781609196,0.4578251619448607,0.9317528735632183,,,0.4474357661159559,0.9383979885057471,0.45316783758415574,0.9322916666666666,,,,,0.21948935091495514,0.9991428569384984
74,74,0.4476518129137741,0.9337284482758621,0.457918852396395,0.9274425287356322,0.439060495673925,0.9391163793103449,0.45464304449229404,0.9313936781609196,0.4529551572498234,0.9331896551724138,0.4608038054115471,0.9286997126436781,0.442582020471836,0.9389367816091954,,,0.462696233528784,0.9258261494252874,0.45349822887058916,0.9297772988505747,0.2159608006477356,0.9988571425846645
75,75,,,,,,,,,,,0.45592017506045857,0.9294181034482759,,,0.4435372587250567,0.9331896551724138,,,0.44869774871173945,0.9301364942528736,0.2118736207485199,0.999857142823083
76,76,,,0.44852591057618457,0.9297772988505747,0.42962465478085926,0.9401939655172413,0.44526638604443647,0.9324712643678161,,,0.4511529616583353,0.9304956896551724,0.4331952540696352,0.9400143678160919,,,,,,,0.20646074414253235,0.9995714284692492
77,77,0.4338373141042117,0.9344468390804598,0.4440688168865511,0.9299568965517241,,,,,0.43899638916569195,0.9335488505747126,,,,,,,,,,,0.20403815805912018,0.9992857141154153
78,78,,,,,,,,,,,0.44216659665107727,0.931573275862069,,,0.43021387529784233,0.9344468390804598,0.44434523342669696,0.9292385057471264,,,0.19485090672969818,0.9997142856461662
79,79,0.4254818534714052,0.9351652298850575,0.43570036055712863,0.9308548850574713,0.41672872109659786,0.9409123563218391,0.43241768304643957,0.9344468390804598,0.4305236567368453,0.9342672413793104,0.43791813531826285,0.9319324712643678,0.4203019368237463,0.9418103448275862,0.42613456458195875,0.9348060344827587,0.44014550163142985,0.9299568965517241,0.4310358187247967,0.9331896551724138,0.19448144733905792,0.9992857141154153
80,80,,,0.4316831311617775,0.9312140804597702,0.4126798694674996,0.9414511494252874,,,0.42642850557277945,0.9342672413793104,0.43375984981827354,0.9326508620689655,,,0.42212651652851324,0.9351652298850575,0.43605323529791556,0.9299568965517241,,,0.18986651301383972,0.9997142856461662
81,81,0.41757297310335884,0.9353448275862069,0.42779287319073733,0.9313936781609196,0.40874496410632954,0.9418103448275862,0.42444269958583786,0.9351652298850575,,,0.4297190323985856,0.9328304597701149,0.4123256132006645,0.9423491379310345,0.41823018445023175,0.9366020114942529,,,,,0.18602724373340607,0.9995714284692492
82,82,0.4137416370641226,0.9357040229885057,0.4239656288048317,0.9322916666666666,0.4048767440106677,0.9421695402298851,0.4205796302392565,0.9357040229885057,0.41851981069849825,0.936242816091954,0.425745681099508,0.9333692528735632,0.40846619361090936,0.9427083333333334,0.41438165101511726,0.9367816091954023,0.4282011127677457,0.9308548850574713,0.4190576820709239,0.9344468390804598,0.1823047697544098,0.9997142856461662
83,83,,,0.4202184697677349,0.9324712643678161,,,0.416807251072478,0.9364224137931034,0.41467123983920307,0.9369612068965517,0.4218422979458995,0.9339080459770115,,,,,0.42440140915328056,0.9310344827586207,0.41522148679727794,0.9348060344827587,0.17893101274967194,0.9994285712923322
84,84,0.4063127012602214,0.9355244252873564,0.4165897696525201,0.9328304597701149,0.39742731405743237,0.9432471264367817,0.41314173327095205,0.9366020114942529,0.4109317299792136,0.9375,0.41804638025404395,0.9346264367816092,0.40101372476281794,0.9430675287356322,0.4069476682564308,0.9376795977011494,0.42070840264873943,0.9310344827586207,0.41150255801006297,0.9351652298850575,0.17185676097869873,0.9997142856461662
85,85,,,,,,,,,0.4073502343447729,0.9376795977011494,0.41439600117590236,0.9348060344827587,,,,,0.4171606876898086,0.9312140804597702,0.40792465518260823,0.9349856321839081,0.17206665873527527,0.9995714284692492
86,86,,,,,,,,,0.4038642644882202,0.938757183908046,0.4108346863382164,0.9348060344827587,,,0.4000263828141936,0.9385775862068966,,,0.40443449672953835,0.9349856321839081,0.16431091725826263,0.999857142823083
87,87,0.3959610262650183,0.9364224137931034,0.4063742107701028,0.9353448275862069,0.3870539156527355,0.9441451149425287,0.40284366006481237,0.9369612068965517,0.4004411570642186,0.9391163793103449,0.407348792614608,0.9351652298850575,,,0.3966613684234948,0.938757183908046,,,,,0.16655421257019043,0.9997142856461662
88,88,,,,,0.38378764509127056,0.9443247126436781,0.3996096134357069,0.9369612068965517,,,,,0.38722976965123207,0.9445043103448276,,,,,,,0.16165395081043243,0.999857142823083
89,89,,,,,0.3805807603673003,0.9443247126436781,,,0.3938897151028973,0.9394755747126436,0.40073666336207553,0.9351652298850575,0.38397176264003774,0.9452227011494253,0.39017787498646767,0.9391163793103449,,,0.3944217566957419,0.9360632183908046,0.15885517001152039,1.0
90,90,0.38644799256119233,0.9380387931034483,0.3968561189784401,0.9360632183908046,,,,,0.3907371123974351,0.9398347701149425,,,,,0.38705509438596924,0.9398347701149425,0.40060566939499187,0.9326508620689655,,,0.15676210820674896,0.9997142856461662
91,91,,,,,0.37448407975079,0.944683908045977,0.39039779531544655,0.9375,0.38776356384329413,0.9400143678160919,,,0.3777339932048458,0.9455818965517241,,,0.39759017706945027,0.9333692528735632,,,0.15125228464603424,0.999857142823083
92,92,,,0.39102934018291274,0.936242816091954,,,,,,,,,,,,,0.3946211949504655,0.9335488505747126,0.38527559968589364,0.9366020114942529,0.14847977459430695,1.0
93,93,,,,,0.36869714323474073,0.9448635057471264,,,,,0.38859419636000164,0.9376795977011494,0.37180497111945315,0.9464798850574713,,,0.3916815731717252,0.9340876436781609,0.38236712364629766,0.9367816091954023,0.14548374712467194,1.0
94,94,0.37491567886766347,0.9396551724137931,,,,,0.3818271981402375,0.9378591954022989,,,0.38570982063638753,0.9380387931034483,0.36892158186983787,0.9470186781609196,,,0.388813028476019,0.9348060344827587,,,0.14408621191978455,1.0
95,95,,,,,0.36316614169841527,0.9457614942528736,0.37913310716207,0.9378591954022989,,,,,,,0.3728380737633541,0.9412715517241379,,,0.3767822539840622,0.9373204022988506,0.14173583686351776,1.0
96,96,0.3695112896719198,0.9405531609195402,0.38004215618317155,0.9376795977011494,,,,,,,0.3801864965379923,0.9380387931034483,0.36343748773309004,0.9477370689655172,,,,,,,0.13867627084255219,1.0
97,97,0.36692095933289365,0.9407327586206896,,,0.3579448266275998,0.9463002873563219,0.3738953621908166,0.938757183908046,0.3711828817238753,0.9410919540229885,0.37754624405469017,0.9383979885057471,0.36083594923731926,0.9479166666666666,0.36759077543499824,0.9414511494252874,0.3807639069427019,0.9355244252873564,0.37150334798056506,0.9376795977011494,0.13551108539104462,1.0
98,98,0.36436625141864537,0.9409123563218391,,,0.355441082140495,0.9463002873563219,,,,,,,0.35829279203524533,0.9480962643678161,0.3650670622785886,0.9414511494252874,0.37820360484136933,0.9355244252873564,,,0.13427118957042694,0.9997142856461662
99,99,0.3618843426992153,0.9409123563218391,0.3726313669106056,0.9378591954022989,0.3529940280078471,0.9464798850574713,0.3689333312641615,0.9398347701149425,,,0.3724359003291733,0.9391163793103449,0.35583737586764086,0.9480962643678161,0.3626398992264408,0.9418103448275862,,,,,0.13224133849143982,1.0
