,epoch,client_0_loss,client_0_acc,client_1_loss,client_1_acc,client_2_loss,client_2_acc,client_3_loss,client_3_acc,client_4_loss,client_4_acc,client_5_loss,client_5_acc,client_6_loss,client_6_acc,client_7_loss,client_7_acc,client_8_loss,client_8_acc,client_9_loss,client_9_acc,meta_loss,meta_acc
64,64,1.1205645588248274,0.7279433139534883,0.765269847687133,0.8367889221556887,,,0.8716789904547615,0.8153510290916287,,,,,,,0.8330427025529471,0.8102509469696969,,,0.9383108609567874,0.7836419753086419,0.2744322121143341,0.9965714277539934
65,65,,,,,1.204788248115611,0.7031586987778577,0.8658426074893928,0.8168847714229172,,,0.7017014804176795,0.8822115384615384,,,,,0.7466391128363069,0.8670174684994273,0.9309920145090295,0.7844686948853615,0.2685159742832184,0.9968571421078273
66,66,1.110958183574122,0.7302810077519379,,,1.199004543997417,0.7034507548526241,0.8615859600663917,0.8170764892143282,,,0.6953466970186967,0.8826121794871795,,,,,,,0.923592276674099,0.7877755731922398,0.2634374797344208,0.9962857134001596
67,67,1.1050539723662443,0.7320978682170542,0.7530723499680707,0.8367889221556887,,,0.8573962460997646,0.8176516425885613,0.8446554105350936,0.8329281083142639,0.6892614198418764,0.8834134615384616,,,0.8142717426473444,0.8146898674242423,0.7342976602082399,0.8695231958762887,0.917354683712046,0.7900903880070546,0.2568941116333008,0.9979999995231629
68,68,,,0.7489283373969757,0.8366017964071857,,,,,,,0.6833254425571516,0.8840144230769231,,,,,0.7288668708702952,0.8706507731958762,,,0.2470306158065796,0.9988571425846645
69,69,1.097571833882221,0.7328246124031008,0.7443799929704494,0.8373502994011977,,,,,,,0.6775975433679727,0.8848157051282052,0.8824301622584908,0.8258003224320589,,,,,0.9063544897806077,0.7929012345679012,0.2464037388563156,0.9988571425846645
70,70,1.0931434731843859,0.733733042635659,0.7402242732619098,0.8379116766467066,1.1775061100999886,0.7084157081236521,0.8427727551548028,0.8193771027112606,0.8266614101071289,0.837909992372235,0.672194146957153,0.8850160256410257,0.8758154054601749,0.8267359511745739,0.7967189286242832,0.8177083333333333,0.7190937034248077,0.8719394329896907,0.901322118819706,0.795216049382716,0.2389456331729889,0.9988571425846645
71,71,1.0887463099734729,0.7353682170542636,0.7361300694728325,0.8386601796407186,1.1717338336405354,0.7088537922358016,0.8383335438242719,0.820910845042549,0.8207015239674113,0.8390422387490466,0.6671967670703546,0.8864182692307693,0.8701611436055806,0.8295428374021188,0.7910606976259839,0.8187736742424242,0.7150488210093114,0.8716172680412371,0.897366688995765,0.7963734567901234,0.23399274051189423,0.9989999997615814
72,72,1.0844981299583303,0.7368217054263566,0.7318279539753577,0.8390344311377246,1.1661568640548492,0.7103140726096334,0.8336203178745106,0.8218694339996042,,,0.6623296000254459,0.8868189102564102,0.8648757570517991,0.8301042146476277,0.7853973836384036,0.8194839015151515,0.7114422345898815,0.8714561855670103,0.8935292378935233,0.7973655202821869,0.2256140559911728,0.9991428569384984
73,73,1.0805290888908297,0.7373667635658915,,,,,0.8287648730482792,0.8224445873738373,0.8104867965414904,0.8399480358504958,,,0.8596617857853096,0.8310398433901428,0.7800348075953397,0.8210819128787878,,,,,0.22044627368450165,0.9991428569384984
74,74,1.0762407703455104,0.7388202519379845,0.7231693032258999,0.8401571856287425,1.15535523289832,0.7135266894320633,0.8237985964933056,0.8230197407480705,0.8051281204258186,0.8415331807780321,0.6537172509691654,0.8870192307692307,0.8543073820496747,0.8317883463841548,,,0.7050884338383822,0.8714561855670103,0.8863140316236586,0.7988536155202821,0.2169201672077179,0.9988571425846645
75,75,,,,,,,,,,,0.6500780708514727,0.8868189102564102,,,0.7703574147414077,0.8214370265151515,,,0.8820705849026876,0.8003417107583773,0.2128850817680359,0.999857142823083
76,76,,,0.7155571422890988,0.8425898203592814,1.1467656576744865,0.7148409417685119,0.8152277184410329,0.8243617652879478,,,0.6451741311794672,0.8874198717948718,0.8459343203527485,0.8338467296176877,,,,,,,0.2074441760778427,0.9994285712923322
77,77,1.0665220063786174,0.7397286821705427,0.7116312600538403,0.8431511976047904,,,,,0.7920401014279628,0.8424389778794813,,,,,,,,,,,0.20495282113552094,0.9992857141154153
78,78,,,,,,,,,,,0.6385261192917824,0.8872195512820513,,,0.7564957351847128,0.8253432765151515,0.6905184019472181,0.8721005154639175,,,0.19574332237243652,0.9997142856461662
79,79,1.059011430241341,0.740092054263566,0.7060467525870501,0.8431511976047904,1.1334065602761563,0.718199586628325,0.8035080560877279,0.8262789432020582,0.7828487784102343,0.8425939168573608,0.634354334229078,0.8884214743589743,0.8337996759100589,0.8355740442192539,0.7522597759962082,0.8258759469696969,0.6854406988497862,0.8729059278350515,0.8645356562402513,0.8056327160493827,0.19534768164157867,0.9992857141154153
80,80,,,0.7034700562854013,0.8425898203592814,1.129166000914351,0.7193678109273904,,,0.7788891753424769,0.8425939168573608,0.6310536649364692,0.8882211538461539,,,0.7490148181942377,0.8265861742424242,0.6813873748496636,0.8737113402061856,,,0.19067293405532837,0.9997142856461662
81,81,1.0525780881560125,0.7406371124031008,0.700898642846924,0.8424026946107784,1.1251944793718998,0.7203900071890726,0.7972730687059508,0.8260872254106472,,,0.6274242301781973,0.8884214743589743,0.8254261052537107,0.8355740442192539,0.7452081595970825,0.8269412878787878,,,,,0.18684899806976318,0.9994285712923322
82,82,1.0493297407100366,0.7408187984496124,0.6972444887289744,0.8427769461077844,1.1209761182838511,0.721558231488138,0.7933165877143298,0.8264706609934692,0.771165801131207,0.8444055110602594,0.62368044257164,0.8880208333333334,0.8204123149375002,0.8365096729617688,0.7409236778251149,0.8285392992424242,0.6750995252550263,0.875,0.8524559824555008,0.8084435626102292,0.1830788552761078,0.9997142856461662
83,83,,,0.6940365112470296,0.8433383233532934,,,0.7899672103805776,0.8274292499505245,0.767778132704721,0.8446319603356217,0.6201409645951711,0.8886217948717948,,,,,0.6720371843920541,0.8748389175257731,0.8482451700659656,0.808939594356261,0.17962104082107544,0.9994285712923322
84,84,1.0440991285235384,0.7411821705426357,0.6906059880456524,0.8444610778443115,1.1148985304008021,0.7221423436376708,0.7862315181574208,0.8278126855333465,0.7643666293310083,0.8453113081617086,0.616589021606323,0.8890224358974359,0.812116660757693,0.8380066789497927,0.7338854333555157,0.8294270833333333,0.6680364536563146,0.8751610824742269,0.8436060560443414,0.8094356261022927,0.1724775731563568,0.9995714284692492
85,85,,,,,,,,,0.7610335833784463,0.846217105263158,0.6133047535251348,0.8892227564102564,,,,,0.6650829674656858,0.8756443298969072,0.8397749101043378,0.8105930335097001,0.17270950973033905,0.9995714284692492
86,86,,,,,,,,,0.7567916477935902,0.8471229023646072,0.609769578736562,0.8892227564102564,,,0.7282919775355946,0.8301373106060606,,,0.8348524103719721,0.8122464726631392,0.16491886973381042,0.999857142823083
87,87,1.0363592716843584,0.7426356589147287,0.6835065562568025,0.8448353293413174,1.1063871016012174,0.723164539899353,0.7784405513409457,0.8280044033247576,0.7528185874655626,0.8478022501906942,0.6055655649457222,0.8900240384615384,,,0.7239612738855861,0.8310250946969696,,,,,0.1672011762857437,0.9997142856461662
88,88,,,,,1.1025998553383016,0.7234565959741194,0.7744844391302097,0.8295381456560459,,,,,0.7978018525831714,0.8383809304467987,,,,,,,0.16221877932548523,0.9997142856461662
89,89,,,,,1.0977204132859952,0.7241867361610352,,,0.7466317281342935,0.8480286994660565,0.6003470176305526,0.8904246794871795,0.7924213462960934,0.8393165591893137,0.7168327265165069,0.8322679924242423,,,0.8275377507562991,0.8115850970017636,0.1594395935535431,1.0
90,90,1.0278288999269174,0.7437257751937985,0.6729744831602017,0.8457709580838324,,,,,0.7431470380313154,0.8482551487414188,,,,,0.7134863539514217,0.8333333333333333,0.6524069009675193,0.8759664948453608,,,0.15730607509613037,0.9997142856461662
91,91,,,,,1.091396346270481,0.7246248202731848,0.763911637974663,0.8312636057787454,0.74011414638464,0.8484815980167811,,,0.7860371170643561,0.8395036849378167,,,0.6486983531221902,0.8769329896907216,,,0.15172095596790314,0.999857142823083
92,92,,,0.6670708552805963,0.8459580838323354,,,,,,,,,,,,,0.6445781138447142,0.8775773195876289,0.8196657627978653,0.8140652557319223,0.14895331859588623,1.0
93,93,,,,,1.0868960298667445,0.7262311286843998,,,,,0.5929577614252384,0.8894230769230769,0.7802912296649225,0.8396908106863197,,,0.6390373614645496,0.8780605670103093,0.8145356780637509,0.8157186948853615,0.145964115858078,1.0
94,94,1.0199697780054668,0.7435440891472869,,,,,0.7551643822822103,0.8324139125272115,,,0.5909722082507916,0.8892227564102564,0.7767547411832981,0.8398779364348227,,,0.6351442535206214,0.8787048969072165,,,0.14452148973941803,1.0
95,95,,,,,1.0815124389167143,0.727253324946082,0.7523082077868877,0.8333725014842668,,,,,,,0.701402657749978,0.834576231060606,,,0.8078219587840731,0.8162147266313933,0.14222265779972076,1.0
96,96,1.0154333790374357,0.7440891472868217,0.6556443511368986,0.8463323353293414,,,,,,,0.586155901543605,0.8896233974358975,0.7709299004720357,0.8404393136803316,,,,,,,0.13912136852741241,1.0
97,97,1.012911199137222,0.7442708333333332,,,1.0760946259877393,0.7281294931703811,0.7466407663251725,0.8349062438155551,0.7263060510158539,0.8480286994660565,0.5834071171971468,0.889823717948718,0.7671252781759479,0.8404393136803316,0.6949559580534697,0.836529356060606,0.6299892656274677,0.8787048969072165,0.8023926114279126,0.8185405643738978,0.13592682778835297,1.0
98,98,1.0103170469749805,0.7449975775193798,,,1.0732541853022353,0.7278374370956147,,,,,,,0.7641601462564068,0.8402521879318287,0.6926570946181362,0.8374171401515151,0.6279797667695075,0.8790270618556701,,,0.13469722867012024,0.9997142856461662
99,99,1.0069438991851585,0.7460876937984495,0.6498861375326168,0.8461452095808384,1.0692352084355934,0.7287136053199138,0.743386289641901,0.8356731149811993,,,0.5791236668443068,0.8896233974358975,0.7607518038349951,0.8410006909258406,0.6907770672643726,0.8379498106060606,,,,,0.1325778365135193,1.0
